osmid,y,x,street_count,highway,ref,geometry
7755013645,16.4843269,107.6072767,3,,,POINT (107.6072767 16.4843269)
7755013649,16.4836714,107.6073797,1,,,POINT (107.6073797 16.4836714)
7755013650,16.4835237,107.6068864,1,,,POINT (107.6068864 16.4835237)
7755013651,16.4816801,107.6066624,4,,,POINT (107.6066624 16.4816801)
7755013652,16.4826375,107.6050842,3,,,POINT (107.6050842 16.4826375)
7755013653,16.4808067,107.6066454,3,,,POINT (107.6066454 16.4808067)
7755013654,16.4847943,107.6068889,3,,,POINT (107.6068889 16.4847943)
7755013658,16.4871589,107.607134,3,,,POINT (107.607134 16.4871589)
7755013663,16.4879811,107.6095849,3,,,POINT (107.6095849 16.4879811)
7755013666,16.4870715,107.6102795,1,,,POINT (107.6102795 16.4870715)
7755013667,16.4887401,107.6106843,3,,,POINT (107.6106843 16.4887401)
7755013668,16.4880938,107.6108777,3,,,POINT (107.6108777 16.4880938)
7755013672,16.488219,107.6098109,3,,,POINT (107.6098109 16.488219)
7755013673,16.4882264,107.6121862,1,,,POINT (107.6121862 16.4882264)
7755013677,16.488999,107.611602,3,,,POINT (107.611602 16.488999)
7755013678,16.4866115,107.6057971,3,,,POINT (107.6057971 16.4866115)
7755013681,16.4865222,107.6004152,3,,,POINT (107.6004152 16.4865222)
7755013683,16.4868952,107.5995247,3,,,POINT (107.5995247 16.4868952)
7755013684,16.4877279,107.5993439,3,,,POINT (107.5993439 16.4877279)
7755013685,16.4873736,107.5991106,3,,,POINT (107.5991106 16.4873736)
7755013686,16.4873351,107.5990944,3,,,POINT (107.5990944 16.4873351)
7755013687,16.4875897,107.5987832,1,,,POINT (107.5987832 16.4875897)
7755013691,16.4871536,107.5981388,1,,,POINT (107.5981388 16.4871536)
7755013692,16.4837674,107.6001838,3,,,POINT (107.6001838 16.4837674)
7755013694,16.4835423,107.6014804,3,,,POINT (107.6014804 16.4835423)
7755013697,16.4838703,107.6015686,3,,,POINT (107.6015686 16.4838703)
7755013698,16.4841481,107.6016346,3,,,POINT (107.6016346 16.4841481)
7755013701,16.4823055,107.6034208,3,,,POINT (107.6034208 16.4823055)
7755013707,16.4809733,107.5982258,3,,,POINT (107.5982258 16.4809733)
7755013711,16.4743339,107.6021432,4,,,POINT (107.6021432 16.4743339)
7755013712,16.4748592,107.6019105,3,,,POINT (107.6019105 16.4748592)
7755013713,16.473832,107.6006755,4,,,POINT (107.6006755 16.473832)
7755013718,16.4733263,107.601997,3,,,POINT (107.601997 16.4733263)
7755013720,16.472378,107.6020037,1,,,POINT (107.6020037 16.472378)
7755013726,16.4733895,107.6024047,3,,,POINT (107.6024047 16.4733895)
7755013729,16.4712889,107.6023069,3,,,POINT (107.6023069 16.4712889)
7755013731,16.4714405,107.6029626,4,,,POINT (107.6029626 16.4714405)
7755013732,16.4719265,107.6028606,3,,,POINT (107.6028606 16.4719265)
7755013737,16.4728201,107.6057017,3,,,POINT (107.6057017 16.4728201)
7755013744,16.4747153,107.6053857,3,,,POINT (107.6053857 16.4747153)
7755013745,16.4749621,107.6057757,3,,,POINT (107.6057757 16.4749621)
7755013746,16.4748657,107.6046037,3,,,POINT (107.6046037 16.4748657)
7755013747,16.4752772,107.6032674,3,,,POINT (107.6032674 16.4752772)
7755013748,16.4753535,107.6045665,3,,,POINT (107.6045665 16.4753535)
7755013749,16.4762235,107.6031278,3,,,POINT (107.6031278 16.4762235)
7755013750,16.4762287,107.603397,1,,,POINT (107.603397 16.4762287)
7755013751,16.4778941,107.6030305,4,,,POINT (107.6030305 16.4778941)
7755013756,16.4778847,107.6033944,1,,,POINT (107.6033944 16.4778847)
7755013757,16.4767984,107.6069394,1,,,POINT (107.6069394 16.4767984)
7755013758,16.4755576,107.6077823,4,,,POINT (107.6077823 16.4755576)
7755013763,16.4752772,107.6069882,3,,,POINT (107.6069882 16.4752772)
7755013764,16.4710738,107.6090294,3,,,POINT (107.6090294 16.4710738)
7755013766,16.4727536,107.6110513,1,,,POINT (107.6110513 16.4727536)
7755013773,16.4724887,107.6120255,3,,,POINT (107.6120255 16.4724887)
7755013775,16.4717095,107.6118699,3,,,POINT (107.6118699 16.4717095)
7755013776,16.472916,107.612323,1,,,POINT (107.612323 16.472916)
7755013777,16.4730998,107.6135623,3,,,POINT (107.6135623 16.4730998)
7755013779,16.472242,107.6131814,3,,,POINT (107.6131814 16.472242)
7755013781,16.471335,107.6127925,3,,,POINT (107.6127925 16.471335)
7755013782,16.4721493,107.6135705,1,,,POINT (107.6135705 16.4721493)
7755013785,16.4710004,107.6133264,3,,,POINT (107.6133264 16.4710004)
7755013786,16.4708067,107.6143632,3,,,POINT (107.6143632 16.4708067)
7755013787,16.4709147,107.615011,1,,,POINT (107.615011 16.4709147)
7755013790,16.4721759,107.615467,3,,,POINT (107.615467 16.4721759)
7755013791,16.4689894,107.602213,1,,,POINT (107.602213 16.4689894)
7755013792,16.4689186,107.6018873,3,,,POINT (107.6018873 16.4689186)
7755013793,16.4694792,107.6057652,4,,,POINT (107.6057652 16.4694792)
7755013796,16.4692555,107.6051394,3,,,POINT (107.6051394 16.4692555)
7755013799,16.4703693,107.6054863,3,,,POINT (107.6054863 16.4703693)
7755013800,16.4683946,107.6071038,3,,,POINT (107.6071038 16.4683946)
7755013801,16.468493,107.6082275,4,,,POINT (107.6082275 16.468493)
7755013804,16.4689651,107.6093357,1,,,POINT (107.6093357 16.4689651)
7755013805,16.4679248,107.6096169,4,,,POINT (107.6096169 16.4679248)
7755013806,16.4671365,107.6143564,3,,,POINT (107.6143564 16.4671365)
7755013807,16.4672574,107.6150234,3,,,POINT (107.6150234 16.4672574)
7755013808,16.4813459,107.6159499,3,,,POINT (107.6159499 16.4813459)
7755013809,16.4817395,107.6189166,4,,,POINT (107.6189166 16.4817395)
7755013810,16.4813551,107.6189319,4,,,POINT (107.6189319 16.4813551)
7755013811,16.4755591,107.6143609,4,,,POINT (107.6143609 16.4755591)
7755017627,16.4281326,107.5085427,1,,,POINT (107.5085427 16.4281326)
7755156222,16.5144754,107.5817675,3,,,POINT (107.5817675 16.5144754)
7755156223,16.5149715,107.5796216,1,,,POINT (107.5796216 16.5149715)
7755156225,16.514681,107.5809602,3,,,POINT (107.5809602 16.514681)
7755156226,16.5137594,107.5817916,3,,,POINT (107.5817916 16.5137594)
7755156232,16.5142966,107.5809689,3,,,POINT (107.5809689 16.5142966)
7755156237,16.5137439,107.5809821,3,,,POINT (107.5809821 16.5137439)
7755156239,16.5136848,107.5820586,1,,,POINT (107.5820586 16.5136848)
7755156240,16.5131771,107.5810152,3,,,POINT (107.5810152 16.5131771)
7755156243,16.5132208,107.5796724,1,,,POINT (107.5796724 16.5132208)
7755156245,16.5121706,107.5804584,3,,,POINT (107.5804584 16.5121706)
7755156248,16.5124496,107.5810388,3,,,POINT (107.5810388 16.5124496)
7755156249,16.5121662,107.5798359,1,,,POINT (107.5798359 16.5121662)
7755156250,16.5121617,107.5799659,3,,,POINT (107.5799659 16.5121617)
7755156253,16.5117015,107.5810634,3,,,POINT (107.5810634 16.5117015)
7755156254,16.5113699,107.5810762,3,,,POINT (107.5810762 16.5113699)
7755156255,16.5114117,107.5796728,1,,,POINT (107.5796728 16.5114117)
7755156256,16.5110485,107.5804263,1,,,POINT (107.5804263 16.5110485)
7755156257,16.5109713,107.581119,3,,,POINT (107.581119 16.5109713)
7755156259,16.5108429,107.5801714,1,,,POINT (107.5801714 16.5108429)
7755156261,16.5107934,107.5811301,3,,,POINT (107.5811301 16.5107934)
7755156262,16.5105009,107.5811438,3,,,POINT (107.5811438 16.5105009)
7755156263,16.5106501,107.5798093,1,,,POINT (107.5798093 16.5106501)
7755156264,16.5142194,107.5839156,1,,,POINT (107.5839156 16.5142194)
7755156268,16.5151387,107.5847617,3,,,POINT (107.5847617 16.5151387)
7755156271,16.5157309,107.5861284,3,,,POINT (107.5861284 16.5157309)
7755156272,16.512983,107.5845084,3,,,POINT (107.5845084 16.512983)
7755156273,16.5134557,107.5847256,1,,,POINT (107.5847256 16.5134557)
7755156276,16.5166727,107.5847766,3,,,POINT (107.5847766 16.5166727)
7755156280,16.514797,107.5875553,3,,,POINT (107.5875553 16.514797)
7755156283,16.5117042,107.5889343,3,,,POINT (107.5889343 16.5117042)
7755156284,16.5114519,107.5891972,3,,,POINT (107.5891972 16.5114519)
7755156985,16.5122142,107.5919921,3,,,POINT (107.5919921 16.5122142)
7755156987,16.5123256,107.5925673,1,,,POINT (107.5925673 16.5123256)
7755156996,16.5106334,107.5947061,3,,,POINT (107.5947061 16.5106334)
7755156998,16.5103901,107.5959045,1,,,POINT (107.5959045 16.5103901)
7755157002,16.5115451,107.5969686,3,,,POINT (107.5969686 16.5115451)
7755157003,16.5112308,107.5969934,3,,,POINT (107.5969934 16.5112308)
7755157006,16.5103631,107.5971685,3,,,POINT (107.5971685 16.5103631)
7755157007,16.5126251,107.5974278,3,,,POINT (107.5974278 16.5126251)
7755157009,16.5127794,107.5967953,3,,,POINT (107.5967953 16.5127794)
7755157010,16.5128514,107.5973521,3,,,POINT (107.5973521 16.5128514)
7755157011,16.5142778,107.5978041,3,,,POINT (107.5978041 16.5142778)
7755157017,16.5150282,107.5980227,1,,,POINT (107.5980227 16.5150282)
7755157019,16.5139793,107.5960902,3,,,POINT (107.5960902 16.5139793)
7755157020,16.5145264,107.5960834,1,,,POINT (107.5960834 16.5145264)
7755157023,16.5132572,107.5978061,3,,,POINT (107.5978061 16.5132572)
7755157024,16.5098662,107.5928691,3,,,POINT (107.5928691 16.5098662)
7755157025,16.5104324,107.5930624,1,,,POINT (107.5930624 16.5104324)
7755157026,16.5097947,107.5932711,3,,,POINT (107.5932711 16.5097947)
7755157027,16.5101906,107.5934407,1,,,POINT (107.5934407 16.5101906)
7755157028,16.5106598,107.5926989,1,,,POINT (107.5926989 16.5106598)
7755157034,16.5107815,107.5873241,1,,,POINT (107.5873241 16.5107815)
7755157036,16.5142082,107.5916811,1,,,POINT (107.5916811 16.5142082)
7755157038,16.5133008,107.5917923,3,,,POINT (107.5917923 16.5133008)
7755157039,16.516553,107.5900579,3,,,POINT (107.5900579 16.516553)
7755157044,16.5162779,107.589563,1,,,POINT (107.589563 16.5162779)
7755157047,16.5165389,107.5895711,1,,,POINT (107.5895711 16.5165389)
7755157052,16.5178519,107.590196,3,,,POINT (107.590196 16.5178519)
7755157056,16.5167587,107.5914178,3,,,POINT (107.5914178 16.5167587)
7755157057,16.5171263,107.5903489,3,,,POINT (107.5903489 16.5171263)
7755157067,16.5162162,107.5921822,1,,,POINT (107.5921822 16.5162162)
7755157068,16.5180853,107.5926391,3,,,POINT (107.5926391 16.5180853)
7755157070,16.5175477,107.5932103,3,,,POINT (107.5932103 16.5175477)
7755157072,16.5211121,107.5961289,3,,,POINT (107.5961289 16.5211121)
7755157073,16.521238,107.5968898,1,,,POINT (107.5968898 16.521238)
7755157086,16.5177986,107.5945275,3,,,POINT (107.5945275 16.5177986)
7755157087,16.5175886,107.5946032,3,,,POINT (107.5946032 16.5175886)
7755157091,16.5176751,107.5951349,3,,,POINT (107.5951349 16.5176751)
7755157092,16.5177937,107.5963285,3,,,POINT (107.5963285 16.5177937)
7755157095,16.5173324,107.5951516,3,,,POINT (107.5951516 16.5173324)
7755157096,16.5170184,107.5951731,3,,,POINT (107.5951731 16.5170184)
7755157097,16.5165993,107.5951999,3,,,POINT (107.5951999 16.5165993)
7755157098,16.5166238,107.5957362,3,,,POINT (107.5957362 16.5166238)
7755157100,16.5170606,107.5946364,3,,,POINT (107.5946364 16.5170606)
7755157102,16.5170432,107.5957078,4,,,POINT (107.5957078 16.5170432)
7755157103,16.5173934,107.5956843,1,,,POINT (107.5956843 16.5173934)
7755157105,16.5170573,107.5959714,1,,,POINT (107.5959714 16.5170573)
7755157106,16.5166661,107.5965058,3,,,POINT (107.5965058 16.5166661)
7755157108,16.512914,107.5976114,1,,,POINT (107.5976114 16.512914)
7755157109,16.5131955,107.5975248,3,,,POINT (107.5975248 16.5131955)
7755157110,16.5199125,107.5864453,3,,,POINT (107.5864453 16.5199125)
7755157115,16.5184862,107.5873479,3,,,POINT (107.5873479 16.5184862)
7755157119,16.5180247,107.5869418,3,,,POINT (107.5869418 16.5180247)
7755157120,16.5185776,107.5863756,3,,,POINT (107.5863756 16.5185776)
7755157121,16.5190243,107.586878,3,,,POINT (107.586878 16.5190243)
7755157122,16.5201659,107.5866256,1,,,POINT (107.5866256 16.5201659)
7755157136,16.5256621,107.5859946,1,,,POINT (107.5859946 16.5256621)
7755157152,16.5275072,107.5868784,3,,,POINT (107.5868784 16.5275072)
7755157183,16.5194879,107.5770389,3,,,POINT (107.5770389 16.5194879)
7755157185,16.519565,107.5779375,1,,,POINT (107.5779375 16.519565)
7755157186,16.5197862,107.5778543,3,,,POINT (107.5778543 16.5197862)
7755157187,16.5201416,107.5776907,3,,,POINT (107.5776907 16.5201416)
7755157192,16.5176196,107.5787215,4,,,POINT (107.5787215 16.5176196)
7755157194,16.5178126,107.577965,3,,,POINT (107.577965 16.5178126)
7755157197,16.5170276,107.5787793,3,,,POINT (107.5787793 16.5170276)
7755157198,16.5170462,107.5792104,3,,,POINT (107.5792104 16.5170462)
7755157200,16.5176697,107.5793353,3,,,POINT (107.5793353 16.5176697)
7755157203,16.5177518,107.5803374,3,,,POINT (107.5803374 16.5177518)
7755157204,16.5189439,107.5800505,3,,,POINT (107.5800505 16.5189439)
7755157205,16.5182617,107.5815056,3,,,POINT (107.5815056 16.5182617)
7755157206,16.5179935,107.5802928,3,,,POINT (107.5802928 16.5179935)
7755157210,16.5175949,107.596835,1,,,POINT (107.596835 16.5175949)
7755157211,16.5174507,107.5963797,3,,,POINT (107.5963797 16.5174507)
7755157216,16.5273959,107.578017,3,,,POINT (107.578017 16.5273959)
7755157217,16.5274842,107.5781154,3,,,POINT (107.5781154 16.5274842)
7755157222,16.5298834,107.5778487,3,,,POINT (107.5778487 16.5298834)
7755157227,16.5304223,107.5785199,3,,,POINT (107.5785199 16.5304223)
7755157230,16.5307907,107.5788255,3,,,POINT (107.5788255 16.5307907)
7755157232,16.527041,107.5791265,3,,,POINT (107.5791265 16.527041)
7755157233,16.5312427,107.5789013,1,,,POINT (107.5789013 16.5312427)
7755157234,16.530685,107.5854957,3,,,POINT (107.5854957 16.530685)
7755157235,16.5312162,107.585772,3,,,POINT (107.585772 16.5312162)
7755247679,16.4392083,107.5988459,3,,,POINT (107.5988459 16.4392083)
7755247682,16.4394192,107.5998797,3,,,POINT (107.5998797 16.4394192)
7755256585,16.4380748,107.5988153,3,,,POINT (107.5988153 16.4380748)
7755256586,16.4379813,107.5985057,3,,,POINT (107.5985057 16.4379813)
7755256587,16.4381392,107.5989025,3,,,POINT (107.5989025 16.4381392)
7755256589,16.4381481,107.6000369,3,,,POINT (107.6000369 16.4381481)
7755256590,16.4373195,107.5987744,3,,,POINT (107.5987744 16.4373195)
7755256598,16.4373543,107.5994458,3,,,POINT (107.5994458 16.4373543)
7755256601,16.4373402,107.5999851,3,,,POINT (107.5999851 16.4373402)
7755256602,16.4366525,107.5995281,4,,,POINT (107.5995281 16.4366525)
7755256603,16.4366764,107.5999976,3,,,POINT (107.5999976 16.4366764)
7755256605,16.4366011,107.5990186,3,,,POINT (107.5990186 16.4366011)
7755256606,16.4366899,107.5985712,3,,,POINT (107.5985712 16.4366899)
7755256607,16.4372044,107.5985056,3,,,POINT (107.5985056 16.4372044)
7755256610,16.4356181,107.5987468,3,,,POINT (107.5987468 16.4356181)
7755256611,16.4347215,107.5992449,3,,,POINT (107.5992449 16.4347215)
7755256612,16.4345788,107.5988854,3,,,POINT (107.5988854 16.4345788)
7755256617,16.4351773,107.6031608,3,,,POINT (107.6031608 16.4351773)
7755256627,16.4356696,107.6065133,3,,,POINT (107.6065133 16.4356696)
7755256629,16.4395582,107.5998288,3,,,POINT (107.5998288 16.4395582)
7755256639,16.4407984,107.6015998,1,,,POINT (107.6015998 16.4407984)
7755256647,16.4445629,107.6066665,1,,,POINT (107.6066665 16.4445629)
7755256648,16.4422385,107.6051325,3,,,POINT (107.6051325 16.4422385)
7755256650,16.44388,107.6055975,3,,,POINT (107.6055975 16.44388)
7755256651,16.4440215,107.6054567,3,,,POINT (107.6054567 16.4440215)
7755256652,16.4445039,107.604998,1,,,POINT (107.604998 16.4445039)
7755256653,16.443361,107.6060728,3,,,POINT (107.6060728 16.443361)
7755256654,16.4428497,107.605507,1,,,POINT (107.605507 16.4428497)
7755256655,16.4435529,107.605246,3,,,POINT (107.605246 16.4435529)
7755256657,16.4432741,107.6055017,1,,,POINT (107.6055017 16.4432741)
7755256658,16.4433865,107.6054021,3,,,POINT (107.6054021 16.4433865)
7755256659,16.4427171,107.604676,3,,,POINT (107.604676 16.4427171)
7755256660,16.4429282,107.6049102,3,,,POINT (107.6049102 16.4429282)
7755256661,16.4442864,107.6057344,1,,,POINT (107.6057344 16.4442864)
7755256662,16.4401754,107.607149,3,,,POINT (107.607149 16.4401754)
7755256668,16.4415654,107.6074851,3,,,POINT (107.6074851 16.4415654)
7755256669,16.4396714,107.6090254,3,,,POINT (107.6090254 16.4396714)
7755256677,16.4390991,107.6074083,3,,,POINT (107.6074083 16.4390991)
7755256678,16.4396556,107.6103995,1,,,POINT (107.6103995 16.4396556)
7755256679,16.4396693,107.6098817,4,,,POINT (107.6098817 16.4396693)
7755256682,16.4419673,107.6082207,3,,,POINT (107.6082207 16.4419673)
7755256683,16.4412627,107.6100146,3,,,POINT (107.6100146 16.4412627)
7755256686,16.4413907,107.6093099,3,,,POINT (107.6093099 16.4413907)
7755256689,16.4416208,107.6085788,3,,,POINT (107.6085788 16.4416208)
7755256692,16.4420053,107.6081818,3,,,POINT (107.6081818 16.4420053)
7755256693,16.4422923,107.6078729,3,,,POINT (107.6078729 16.4422923)
7755256697,16.4418676,107.6086528,3,,,POINT (107.6086528 16.4418676)
7755256698,16.4420499,107.6087099,3,,,POINT (107.6087099 16.4420499)
7755256701,16.4420514,107.6102595,4,,,POINT (107.6102595 16.4420514)
7755256702,16.4418173,107.6094495,4,,,POINT (107.6094495 16.4418173)
7755256703,16.4416101,107.6101109,3,,,POINT (107.6101109 16.4416101)
7755256704,16.4411078,107.6110646,3,,,POINT (107.6110646 16.4411078)
7755256899,16.4345561,107.5991376,3,,,POINT (107.5991376 16.4345561)
7755289649,16.4678388,107.5087145,3,,,POINT (107.5087145 16.4678388)
7755337715,16.4668172,107.5425844,3,,,POINT (107.5425844 16.4668172)
7755355626,16.5523211,107.6448719,3,,,POINT (107.6448719 16.5523211)
7755355627,16.5521867,107.6452162,1,,,POINT (107.6452162 16.5521867)
7755355634,16.5480329,107.6440053,4,,,POINT (107.6440053 16.5480329)
7755355638,16.5477433,107.6438505,1,,,POINT (107.6438505 16.5477433)
7755355639,16.5481525,107.6437799,1,,,POINT (107.6437799 16.5481525)
7755355645,16.5462624,107.6447414,3,,,POINT (107.6447414 16.5462624)
7755355653,16.5463525,107.6461564,1,,,POINT (107.6461564 16.5463525)
7755355660,16.5456233,107.6434069,1,,,POINT (107.6434069 16.5456233)
7755358927,16.4863664,107.6244919,3,,,POINT (107.6244919 16.4863664)
7755358929,16.4836567,107.6254034,1,,,POINT (107.6254034 16.4836567)
7755358931,16.4878688,107.6219459,3,,,POINT (107.6219459 16.4878688)
7755358933,16.4883277,107.6219123,3,,,POINT (107.6219123 16.4883277)
7755358936,16.4868791,107.6220283,4,,,POINT (107.6220283 16.4868791)
7755358938,16.4874181,107.6219834,3,,,POINT (107.6219834 16.4874181)
7755358941,16.487196,107.6260133,3,,,POINT (107.6260133 16.487196)
7755358945,16.4868475,107.6245741,4,,,POINT (107.6245741 16.4868475)
7755358946,16.4878271,107.6269065,1,,,POINT (107.6269065 16.4878271)
7755358950,16.487795,107.628895,3,,,POINT (107.628895 16.487795)
7755358955,16.4868427,107.6287098,3,,,POINT (107.6287098 16.4868427)
7755358961,16.4867345,107.6291233,4,,,POINT (107.6291233 16.4867345)
7755358975,16.4840236,107.6309308,3,,,POINT (107.6309308 16.4840236)
7755358977,16.4842596,107.6298525,3,,,POINT (107.6298525 16.4842596)
7755358982,16.485485,107.6288467,1,,,POINT (107.6288467 16.485485)
7755365685,16.4855081,107.628287,1,,,POINT (107.628287 16.4855081)
7755365690,16.4833854,107.630801,1,,,POINT (107.630801 16.4833854)
7755365707,16.488769,107.6287118,3,,,POINT (107.6287118 16.488769)
7755365709,16.4880389,107.6285414,3,,,POINT (107.6285414 16.4880389)
7755365838,16.473245,107.6246467,3,,,POINT (107.6246467 16.473245)
7755365844,16.4736977,107.6246683,3,,,POINT (107.6246683 16.4736977)
7755365845,16.4745813,107.6222337,1,,,POINT (107.6222337 16.4745813)
7755365852,16.4743372,107.621282,1,,,POINT (107.621282 16.4743372)
7755365857,16.4737014,107.6212729,1,,,POINT (107.6212729 16.4737014)
7755365866,16.4673761,107.6242752,3,,,POINT (107.6242752 16.4673761)
7755416020,16.4926163,107.5540937,3,,,POINT (107.5540937 16.4926163)
7755416022,16.4932014,107.5539207,4,,,POINT (107.5539207 16.4932014)
7755416025,16.4936451,107.5537987,4,,,POINT (107.5537987 16.4936451)
7755416026,16.4941363,107.5536619,4,,,POINT (107.5536619 16.4941363)
7755416032,16.4916036,107.5543974,3,,,POINT (107.5543974 16.4916036)
7755416037,16.4912468,107.5602038,3,,,POINT (107.5602038 16.4912468)
