osmid,y,x,street_count,ref,highway,geometry
2130659109,16.2778328,107.2287247,3,,,POINT (107.2287247 16.2778328)
2130659172,16.2791873,107.2309561,3,,,POINT (107.2309561 16.2791873)
2130659175,16.2793755,107.2301793,3,,,POINT (107.2301793 16.2793755)
2130659202,16.2796384,107.2315396,3,,,POINT (107.2315396 16.2796384)
2130659204,16.2796619,107.2304435,4,,,POINT (107.2304435 16.2796619)
2130659292,16.2809964,107.2339801,1,,,POINT (107.2339801 16.2809964)
2130660995,16.308587,107.2169038,1,,,POINT (107.2169038 16.308587)
2131132487,16.3529075,107.1108425,1,,,POINT (107.1108425 16.3529075)
2131133578,16.3586428,107.1182408,3,,,POINT (107.1182408 16.3586428)
2131134053,16.3604855,107.1216191,3,,,POINT (107.1216191 16.3604855)
2133909231,16.3116803,107.165528,1,,,POINT (107.165528 16.3116803)
2133909295,16.3143208,107.1669206,3,,,POINT (107.1669206 16.3143208)
2133909300,16.3144353,107.1667631,3,,,POINT (107.1667631 16.3144353)
2133909383,16.3392579,107.1276569,1,,,POINT (107.1276569 16.3392579)
2133909433,16.344718,107.1549851,3,,,POINT (107.1549851 16.344718)
2133909454,16.3457649,107.1553775,3,,,POINT (107.1553775 16.3457649)
2133909482,16.3481366,107.1484037,3,,,POINT (107.1484037 16.3481366)
2133909492,16.3495878,107.1481895,1,,,POINT (107.1481895 16.3495878)
2133909493,16.3529618,107.1417016,3,,,POINT (107.1417016 16.3529618)
2133909507,16.3540266,107.1444261,1,,,POINT (107.1444261 16.3540266)
2133909526,16.3544043,107.1494343,3,,,POINT (107.1494343 16.3544043)
2133909532,16.3544577,107.1485458,3,,,POINT (107.1485458 16.3544577)
2133909659,16.3619564,107.143652,1,,,POINT (107.143652 16.3619564)
2133909668,16.3627188,107.1208099,3,,,POINT (107.1208099 16.3627188)
2133909748,16.3633237,107.120661,1,,,POINT (107.120661 16.3633237)
2133909754,16.3635169,107.1097807,1,,,POINT (107.1097807 16.3635169)
2133909757,16.3635201,107.1213756,1,,,POINT (107.1213756 16.3635201)
2133909823,16.3647177,107.1149186,1,,,POINT (107.1149186 16.3647177)
2133909855,16.365011,107.1135337,3,,,POINT (107.1135337 16.365011)
2133909937,16.3665155,107.1157471,3,,,POINT (107.1157471 16.3665155)
2133909995,16.3667002,107.1091882,1,,,POINT (107.1091882 16.3667002)
2133909997,16.3667037,107.1154447,1,,,POINT (107.1154447 16.3667037)
2133910101,16.3686201,107.1084569,1,,,POINT (107.1084569 16.3686201)
2133910320,16.3703669,107.1137637,3,,,POINT (107.1137637 16.3703669)
2133910547,16.3723559,107.1106762,1,,,POINT (107.1106762 16.3723559)
3242470364,16.2258143,107.274561,3,,,POINT (107.274561 16.2258143)
4724475694,16.2663839,107.3472943,1,,,POINT (107.3472943 16.2663839)
4724475761,16.2761891,107.3614879,1,,,POINT (107.3614879 16.2761891)
4724475775,16.2778628,107.363987,1,,,POINT (107.363987 16.2778628)
4724475779,16.2778841,107.3615283,1,,,POINT (107.3615283 16.2778841)
4724475832,16.2699649,107.3470319,1,,,POINT (107.3470319 16.2699649)
4724475888,16.2719522,107.3475521,3,,,POINT (107.3475521 16.2719522)
4724476006,16.2790061,107.3626878,4,,,POINT (107.3626878 16.2790061)
4724476024,16.2796376,107.361708,3,,,POINT (107.361708 16.2796376)
4724476030,16.2797839,107.3615324,3,,,POINT (107.3615324 16.2797839)
4724476093,16.2904156,107.3588413,3,,,POINT (107.3588413 16.2904156)
4724476109,16.2997037,107.3417315,3,,,POINT (107.3417315 16.2997037)
4830164599,16.3614629,107.0503301,3,,,POINT (107.0503301 16.3614629)
4830230963,16.368651,107.0391059,3,,,POINT (107.0391059 16.368651)
4836294266,16.2375988,107.2745688,3,,,POINT (107.2745688 16.2375988)
4836313529,16.2958161,107.3541187,3,,,POINT (107.3541187 16.2958161)
4836313538,16.288828,107.3648643,3,,,POINT (107.3648643 16.288828)
4889196630,16.2325916,107.264151,3,,,POINT (107.264151 16.2325916)
4889196632,16.2349042,107.2637734,4,,,POINT (107.2637734 16.2349042)
4889196633,16.2358641,107.2631926,3,,,POINT (107.2631926 16.2358641)
4889196636,16.2356486,107.2588894,3,,,POINT (107.2588894 16.2356486)
4889196639,16.2320882,107.2560983,4,,,POINT (107.2560983 16.2320882)
4889196643,16.2297022,107.2615707,3,,,POINT (107.2615707 16.2297022)
4889196648,16.2270694,107.2600494,3,,,POINT (107.2600494 16.2270694)
4889196655,16.2282467,107.2629369,1,,,POINT (107.2629369 16.2282467)
4889196656,16.222486,107.276265,3,,,POINT (107.276265 16.222486)
4889196661,16.2188456,107.2745751,1,,,POINT (107.2745751 16.2188456)
7729903037,16.288879,107.2197125,3,,,POINT (107.2197125 16.288879)
7729903061,16.2911268,107.2178747,3,,,POINT (107.2178747 16.2911268)
7729903068,16.2857949,107.2222297,3,,,POINT (107.2222297 16.2857949)
7729903069,16.2844724,107.2225578,3,,,POINT (107.2225578 16.2844724)
7729903071,16.2848155,107.2230275,3,,,POINT (107.2230275 16.2848155)
7729903074,16.2768199,107.2213536,3,,,POINT (107.2213536 16.2768199)
7729903076,16.2763719,107.2218511,3,,,POINT (107.2218511 16.2763719)
7729903078,16.2772425,107.2209566,3,,,POINT (107.2209566 16.2772425)
7729903079,16.2764568,107.2209163,4,,,POINT (107.2209163 16.2764568)
7729903080,16.2768702,107.2205515,3,,,POINT (107.2205515 16.2768702)
7729903081,16.2760191,107.2213037,3,,,POINT (107.2213037 16.2760191)
7729903082,16.2761134,107.2204285,3,,,POINT (107.2204285 16.2761134)
7729912387,16.2791793,107.2276086,3,,,POINT (107.2276086 16.2791793)
7729912392,16.2783076,107.2266132,1,,,POINT (107.2266132 16.2783076)
7729912396,16.2772139,107.2292335,3,,,POINT (107.2292335 16.2772139)
7729912397,16.2749319,107.2268787,4,,,POINT (107.2268787 16.2749319)
7729912398,16.2740108,107.2271644,4,,,POINT (107.2271644 16.2740108)
7729912399,16.2730266,107.227462,3,,,POINT (107.227462 16.2730266)
7730053241,16.3107835,107.3883916,3,,,POINT (107.3883916 16.3107835)
7730053243,16.3138849,107.39112,1,,,POINT (107.39112 16.3138849)
7730053250,16.312173,107.3899486,3,,,POINT (107.3899486 16.312173)
7730053251,16.312088,107.389565,3,,,POINT (107.389565 16.312088)
7730053259,16.3098639,107.3874595,3,,,POINT (107.3874595 16.3098639)
7730062700,16.3003176,107.3878558,3,,,POINT (107.3878558 16.3003176)
7730062701,16.3008399,107.3877502,3,,,POINT (107.3877502 16.3008399)
7730062704,16.3030915,107.3870813,3,,,POINT (107.3870813 16.3030915)
7730062706,16.2996425,107.3878203,3,,,POINT (107.3878203 16.2996425)
7730062710,16.2981088,107.3878182,3,,,POINT (107.3878182 16.2981088)
7730062720,16.2956778,107.3914399,3,,,POINT (107.3914399 16.2956778)
7730062726,16.2980881,107.3869809,3,,,POINT (107.3869809 16.2980881)
7730062750,16.2982188,107.389378,3,,,POINT (107.389378 16.2982188)
7730062756,16.3012425,107.3893055,1,,,POINT (107.3893055 16.3012425)
7730062776,16.303235,107.3869606,3,,,POINT (107.3869606 16.303235)
7730062800,16.2997223,107.3838104,1,,,POINT (107.3838104 16.2997223)
7730259537,16.1027742,107.379791,1,,,POINT (107.379791 16.1027742)
7730259540,16.1037298,107.3790785,3,,,POINT (107.3790785 16.1037298)
7732582510,16.2422566,107.2632444,3,,,POINT (107.2632444 16.2422566)
7732582511,16.2412717,107.2642648,3,,,POINT (107.2642648 16.2412717)
7732582515,16.2393581,107.2621098,1,,,POINT (107.2621098 16.2393581)
7732582516,16.2394624,107.2648215,3,,,POINT (107.2648215 16.2394624)
7732582523,16.2380859,107.2634194,1,,,POINT (107.2634194 16.2380859)
7732582525,16.2398358,107.2653769,3,,,POINT (107.2653769 16.2398358)
7732582527,16.2387465,107.2653365,3,,,POINT (107.2653365 16.2387465)
7732582528,16.2373964,107.2649677,1,,,POINT (107.2649677 16.2373964)
7732582533,16.239181,107.2658455,3,,,POINT (107.2658455 16.239181)
7732582538,16.242889,107.2626114,3,,,POINT (107.2626114 16.242889)
7732582539,16.2352564,107.2644541,3,,,POINT (107.2644541 16.2352564)
7732582540,16.2355448,107.265071,3,,,POINT (107.265071 16.2355448)
7732582541,16.2358017,107.2656832,3,,,POINT (107.2656832 16.2358017)
7732582543,16.2367908,107.2676914,4,,,POINT (107.2676914 16.2367908)
7732582545,16.2373108,107.2683929,1,,,POINT (107.2683929 16.2373108)
7732582547,16.23461,107.2632665,3,,,POINT (107.2632665 16.23461)
7732582548,16.2338806,107.2617759,1,,,POINT (107.2617759 16.2338806)
7732582549,16.2339907,107.2703898,3,,,POINT (107.2703898 16.2339907)
7732582554,16.2326638,107.2684009,3,,,POINT (107.2684009 16.2326638)
7732582555,16.2323309,107.26812,3,,,POINT (107.26812 16.2323309)
7732582556,16.2318886,107.2676425,3,,,POINT (107.2676425 16.2318886)
7732582561,16.2314891,107.264676,3,,,POINT (107.264676 16.2314891)
7732582562,16.2337027,107.2669881,3,,,POINT (107.2669881 16.2337027)
7732582571,16.2336086,107.2668432,3,,,POINT (107.2668432 16.2336086)
7732582576,16.2339464,107.2673637,3,,,POINT (107.2673637 16.2339464)
7732582580,16.2319388,107.2704401,3,,,POINT (107.2704401 16.2319388)
7732582581,16.2322919,107.2712498,3,,,POINT (107.2712498 16.2322919)
7732604585,16.2328537,107.2709712,3,,,POINT (107.2709712 16.2328537)
7732604589,16.2346686,107.264731,1,,,POINT (107.264731 16.2346686)
7732604590,16.2376207,107.2669859,3,,,POINT (107.2669859 16.2376207)
7732604596,16.2441118,107.2651139,1,,,POINT (107.2651139 16.2441118)
7732604600,16.2421818,107.2633329,3,,,POINT (107.2633329 16.2421818)
7732604601,16.2305147,107.272156,3,,,POINT (107.272156 16.2305147)
7732604609,16.2304149,107.2640055,3,,,POINT (107.2640055 16.2304149)
7732604615,16.2302855,107.266113,3,,,POINT (107.266113 16.2302855)
7732604625,16.2299687,107.26686,3,,,POINT (107.26686 16.2299687)
7732604626,16.2308443,107.2720005,3,,,POINT (107.2720005 16.2308443)
7732611367,16.3124272,107.1757504,1,,,POINT (107.1757504 16.3124272)
7732611373,16.3147706,107.185931,3,,,POINT (107.185931 16.3147706)
7732611375,16.3143246,107.1862829,1,,,POINT (107.1862829 16.3143246)
7732611377,16.3123819,107.186405,3,,,POINT (107.186405 16.3123819)
7732611378,16.312955,107.1840736,3,,,POINT (107.1840736 16.312955)
7732611379,16.3116416,107.1857425,4,,,POINT (107.1857425 16.3116416)
7732611381,16.3107482,107.1873041,4,,,POINT (107.1873041 16.3107482)
7732654986,16.3097118,107.1899861,1,,,POINT (107.1899861 16.3097118)
7732654987,16.3134659,107.190934,3,,,POINT (107.190934 16.3134659)
7732654990,16.3131783,107.1916488,1,,,POINT (107.1916488 16.3131783)
7732826669,16.2461964,107.2583212,3,,,POINT (107.2583212 16.2461964)
7732826673,16.2447711,107.2575675,1,,,POINT (107.2575675 16.2447711)
7732826674,16.2410204,107.2572302,4,,,POINT (107.2572302 16.2410204)
7732826677,16.2419983,107.2586075,3,,,POINT (107.2586075 16.2419983)
7732826679,16.2440024,107.2614111,3,,,POINT (107.2614111 16.2440024)
7732842615,16.2488233,107.2479224,4,,,POINT (107.2479224 16.2488233)
7732842617,16.2468357,107.2501874,4,,,POINT (107.2501874 16.2468357)
7732857586,16.238619,107.2538513,3,,,POINT (107.2538513 16.238619)
7732857587,16.2380486,107.2542188,1,,,POINT (107.2542188 16.2380486)
7732857597,16.2390471,107.2599835,3,,,POINT (107.2599835 16.2390471)
7732857598,16.2421212,107.2611643,1,,,POINT (107.2611643 16.2421212)
7732857607,16.2422185,107.2421991,3,,,POINT (107.2421991 16.2422185)
7732857618,16.2402153,107.2463417,3,,,POINT (107.2463417 16.2402153)
7732857619,16.2406576,107.244601,3,,,POINT (107.244601 16.2406576)
7732857629,16.2411018,107.2413173,3,,,POINT (107.2413173 16.2411018)
7732857630,16.2434404,107.2438778,3,,,POINT (107.2438778 16.2434404)
7732857641,16.2436663,107.2445024,3,,,POINT (107.2445024 16.2436663)
7732857643,16.2418579,107.2457819,1,,,POINT (107.2457819 16.2418579)
7732857644,16.2431153,107.2461447,3,,,POINT (107.2461447 16.2431153)
7732857649,16.2410623,107.2470003,3,,,POINT (107.2470003 16.2410623)
7732857657,16.2388868,107.2404268,3,,,POINT (107.2404268 16.2388868)
7732857659,16.2398833,107.2392491,3,,,POINT (107.2392491 16.2398833)
7732857661,16.2310671,107.2554204,1,,,POINT (107.2554204 16.2310671)
7732857665,16.2328118,107.2544072,3,,,POINT (107.2544072 16.2328118)
7732857666,16.232949,107.254067,3,,,POINT (107.254067 16.232949)
7732857667,16.2318878,107.2566005,4,,,POINT (107.2566005 16.2318878)
7732857669,16.2336313,107.2544316,3,,,POINT (107.2544316 16.2336313)
7732857672,16.2346451,107.2548334,3,,,POINT (107.2548334 16.2346451)
7732857675,16.2353143,107.2546204,3,,,POINT (107.2546204 16.2353143)
7732857687,16.2343023,107.2587336,1,,,POINT (107.2587336 16.2343023)
7732857689,16.2346248,107.2582286,3,,,POINT (107.2582286 16.2346248)
7732857690,16.2343718,107.2580148,3,,,POINT (107.2580148 16.2343718)
7732857691,16.2337061,107.2584634,1,,,POINT (107.2584634 16.2337061)
7732857692,16.2303234,107.2594625,3,,,POINT (107.2594625 16.2303234)
7732857693,16.230186,107.2597491,3,,,POINT (107.2597491 16.230186)
7732857699,16.2374543,107.2526597,3,,,POINT (107.2526597 16.2374543)
7733269750,16.2721577,107.2243042,3,,,POINT (107.2243042 16.2721577)
7733269753,16.2680586,107.2228595,1,,,POINT (107.2228595 16.2680586)
7733269754,16.2671432,107.2229763,3,,,POINT (107.2229763 16.2671432)
7733269756,16.267464,107.2233951,1,,,POINT (107.2233951 16.267464)
7733269758,16.2669605,107.2277801,1,,,POINT (107.2277801 16.2669605)
7733269759,16.2658564,107.2286601,3,,,POINT (107.2286601 16.2658564)
7733269761,16.2689759,107.2307309,3,,,POINT (107.2307309 16.2689759)
7733269762,16.2687915,107.2304132,3,,,POINT (107.2304132 16.2687915)
7733269764,16.2693316,107.2313789,3,,,POINT (107.2313789 16.2693316)
7733269765,16.2687699,107.2312287,3,,,POINT (107.2312287 16.2687699)
7733269766,16.2689862,107.2307521,3,,,POINT (107.2307521 16.2689862)
7733269767,16.2692448,107.2305982,1,,,POINT (107.2305982 16.2692448)
7733269769,16.2691333,107.2310145,3,,,POINT (107.2310145 16.2691333)
7733269770,16.2685708,107.2327689,3,,,POINT (107.2327689 16.2685708)
7733269774,16.273085,107.2316502,1,,,POINT (107.2316502 16.273085)
7733269775,16.2672331,107.2351751,3,,,POINT (107.2351751 16.2672331)
7733269776,16.2670332,107.2353299,3,,,POINT (107.2353299 16.2670332)
7733280085,16.2664192,107.2344694,3,,,POINT (107.2344694 16.2664192)
7733280099,16.263244,107.2314593,1,,,POINT (107.2314593 16.263244)
7733280100,16.2621482,107.2276613,3,,,POINT (107.2276613 16.2621482)
7733280105,16.254921,107.233717,3,,,POINT (107.233717 16.254921)
7733280106,16.2551617,107.2340113,3,,,POINT (107.2340113 16.2551617)
7733422523,16.2254653,107.2669908,1,,,POINT (107.2669908 16.2254653)
7733422526,16.2282551,107.2737972,3,,,POINT (107.2737972 16.2282551)
7733422527,16.2283865,107.2740621,1,,,POINT (107.2740621 16.2283865)
7733422528,16.2280864,107.2733859,3,,,POINT (107.2733859 16.2280864)
7733422533,16.225212,107.2732311,4,,,POINT (107.2732311 16.225212)
7733422567,16.2255267,107.2746947,3,,,POINT (107.2746947 16.2255267)
7733422569,16.2243975,107.2740872,1,,,POINT (107.2740872 16.2243975)
7733422573,16.2237709,107.2721459,1,,,POINT (107.2721459 16.2237709)
7733422574,16.223421,107.2776279,1,,,POINT (107.2776279 16.223421)
7733422578,16.222428,107.2763301,3,,,POINT (107.2763301 16.222428)
7733422579,16.2173771,107.2777014,1,,,POINT (107.2777014 16.2173771)
7733422580,16.2181356,107.2792538,3,,,POINT (107.2792538 16.2181356)
7733436507,16.2177033,107.2632097,4,,,POINT (107.2632097 16.2177033)
7733436509,16.2179904,107.2625881,5,,,POINT (107.2625881 16.2179904)
7733436515,16.2189667,107.2621742,1,,,POINT (107.2621742 16.2189667)
7733436517,16.2186239,107.2629056,3,,,POINT (107.2629056 16.2186239)
7733436519,16.2111458,107.2844487,3,,,POINT (107.2844487 16.2111458)
7733436520,16.2099971,107.2830719,1,,,POINT (107.2830719 16.2099971)
7733436521,16.2115053,107.2819838,3,,,POINT (107.2819838 16.2115053)
7733436529,16.2125356,107.282972,3,,,POINT (107.282972 16.2125356)
7734982408,16.2711557,107.3684091,3,,,POINT (107.3684091 16.2711557)
7734982423,16.2654009,107.372083,3,,,POINT (107.372083 16.2654009)
7734982433,16.2655492,107.3730111,3,,,POINT (107.3730111 16.2655492)
7735258243,16.2792242,107.1937015,3,,,POINT (107.1937015 16.2792242)
7735258253,16.2772823,107.194026,3,,,POINT (107.194026 16.2772823)
7735800681,16.2510851,107.210728,3,,,POINT (107.210728 16.2510851)
7736149826,16.3021911,107.2035344,1,,,POINT (107.2035344 16.3021911)
7736149829,16.3031012,107.2046328,3,,,POINT (107.2046328 16.3031012)
7736149870,16.3052411,107.2144919,3,,,POINT (107.2144919 16.3052411)
7736149874,16.3058235,107.2136497,3,,,POINT (107.2136497 16.3058235)
7736181102,16.1701137,107.3148952,3,,,POINT (107.3148952 16.1701137)
7736181105,16.1676781,107.3161096,3,,,POINT (107.3161096 16.1676781)
7736181108,16.1672118,107.314666,1,,,POINT (107.314666 16.1672118)
7736264997,16.1968525,107.2866923,3,,,POINT (107.2866923 16.1968525)
7736264999,16.1976935,107.2880964,4,,,POINT (107.2880964 16.1976935)
7736265003,16.1998603,107.2899304,3,,,POINT (107.2899304 16.1998603)
7736265008,16.2014482,107.291769,4,,,POINT (107.291769 16.2014482)
7736265012,16.2028198,107.2946132,3,,,POINT (107.2946132 16.2028198)
7736265013,16.2021805,107.2950576,3,,,POINT (107.2950576 16.2021805)
7736265016,16.2003568,107.2929968,1,,,POINT (107.2929968 16.2003568)
7736265025,16.2028275,107.2963046,1,,,POINT (107.2963046 16.2028275)
7736265030,16.2076459,107.2922585,3,,,POINT (107.2922585 16.2076459)
7736265034,16.2070857,107.2912265,3,,,POINT (107.2912265 16.2070857)
7736265056,16.2082254,107.286809,3,,,POINT (107.286809 16.2082254)
7736265062,16.2054134,107.2885274,3,,,POINT (107.2885274 16.2054134)
7736265063,16.2037558,107.2899105,3,,,POINT (107.2899105 16.2037558)
7736265076,16.2054714,107.2906364,1,,,POINT (107.2906364 16.2054714)
7736268408,16.201842,107.2914814,3,,,POINT (107.2914814 16.201842)
7736268414,16.2005751,107.2851701,3,,,POINT (107.2851701 16.2005751)
7736268417,16.1982576,107.2865923,3,,,POINT (107.2865923 16.1982576)
7736268418,16.1980277,107.2853854,3,,,POINT (107.2853854 16.1980277)
7736268424,16.1973226,107.284002,3,,,POINT (107.284002 16.1973226)
7736268427,16.1987418,107.2874795,3,,,POINT (107.2874795 16.1987418)
7736268428,16.1981159,107.28585,3,,,POINT (107.28585 16.1981159)
7736268434,16.1944454,107.2875305,4,,,POINT (107.2875305 16.1944454)
7736268435,16.1936811,107.2860271,3,,,POINT (107.2860271 16.1936811)
7736268442,16.1958016,107.2887676,3,,,POINT (107.2887676 16.1958016)
7736268444,16.1909984,107.288828,3,,,POINT (107.288828 16.1909984)
7736268450,16.1949979,107.2894616,4,,,POINT (107.2894616 16.1949979)
7736268451,16.1955105,107.2900826,1,,,POINT (107.2900826 16.1955105)
7736268452,16.1908709,107.2900792,3,,,POINT (107.2900792 16.1908709)
7736268458,16.1940707,107.2902931,3,,,POINT (107.2902931 16.1940707)
7736268459,16.1935542,107.2910354,3,,,POINT (107.2910354 16.1935542)
7736268464,16.1909391,107.2912534,3,,,POINT (107.2912534 16.1909391)
7736268466,16.1939792,107.2858487,3,,,POINT (107.2858487 16.1939792)
7736268490,16.1873613,107.2978281,3,,,POINT (107.2978281 16.1873613)
7736268491,16.1888394,107.2996199,3,,,POINT (107.2996199 16.1888394)
7736268492,16.1923204,107.29747,3,,,POINT (107.29747 16.1923204)
7736296401,16.1837432,107.300733,3,,,POINT (107.300733 16.1837432)
7736296403,16.1857561,107.299009,3,,,POINT (107.299009 16.1857561)
7736296405,16.1864735,107.3010842,3,,,POINT (107.3010842 16.1864735)
7736296426,16.1819881,107.2989178,4,,,POINT (107.2989178 16.1819881)
7736304272,16.1577825,107.3192382,1,,,POINT (107.3192382 16.1577825)
7736304276,16.1564738,107.3185194,3,,,POINT (107.3185194 16.1564738)
7736304277,16.1555731,107.3186374,3,,,POINT (107.3186374 16.1555731)
7736327749,16.1408834,107.327724,3,,,POINT (107.327724 16.1408834)
7736327772,16.1352342,107.3287587,1,,,POINT (107.3287587 16.1352342)
7736328315,16.1416497,107.3297449,1,,,POINT (107.3297449 16.1416497)
7736328334,16.1395085,107.3369241,3,,,POINT (107.3369241 16.1395085)
7736328335,16.1392912,107.3330497,3,,,POINT (107.3330497 16.1392912)
7736328360,16.1341175,107.3357976,3,,,POINT (107.3357976 16.1341175)
7736328369,16.1332764,107.3391628,3,,,POINT (107.3391628 16.1332764)
7736336400,16.1318836,107.3387861,3,,,POINT (107.3387861 16.1318836)
7736336402,16.1312047,107.3379076,3,,,POINT (107.3379076 16.1312047)
7736336417,16.132893,107.3354007,3,,,POINT (107.3354007 16.132893)
7736336424,16.1332738,107.3364163,3,,,POINT (107.3364163 16.1332738)
7736336429,16.1301241,107.3361213,1,,,POINT (107.3361213 16.1301241)
7736336430,16.1291809,107.3360548,1,,,POINT (107.3360548 16.1291809)
7736336440,16.1276621,107.3420529,3,,,POINT (107.3420529 16.1276621)
7736336446,16.126294,107.3398865,3,,,POINT (107.3398865 16.126294)
7736336457,16.1238822,107.3423662,3,,,POINT (107.3423662 16.1238822)
7736336481,16.1384762,107.3376111,1,,,POINT (107.3376111 16.1384762)
7736336486,16.1371724,107.3342184,3,,,POINT (107.3342184 16.1371724)
7736353347,16.1115081,107.353387,1,,,POINT (107.353387 16.1115081)
7736353358,16.1111658,107.3509982,3,,,POINT (107.3509982 16.1111658)
7736353361,16.1110368,107.3530931,1,,,POINT (107.3530931 16.1110368)
7736353362,16.1014404,107.3582634,3,,,POINT (107.3582634 16.1014404)
7736964967,16.1093765,107.3457649,3,,,POINT (107.3457649 16.1093765)
7736964979,16.1097079,107.3446492,1,,,POINT (107.3446492 16.1097079)
7736964980,16.1109183,107.3471117,1,,,POINT (107.3471117 16.1109183)
7736964983,16.1114247,107.3478782,3,,,POINT (107.3478782 16.1114247)
7736964984,16.1168013,107.3451482,1,,,POINT (107.3451482 16.1168013)
7737000088,16.1177226,107.346696,3,,,POINT (107.346696 16.1177226)
7737000093,16.1169665,107.346228,1,,,POINT (107.346228 16.1169665)
7737000096,16.116666,107.347569,3,,,POINT (107.347569 16.116666)
7737005858,16.2220347,107.1914214,3,,,POINT (107.1914214 16.2220347)
7737019723,16.2990394,107.3567729,1,,,POINT (107.3567729 16.2990394)
7737019725,16.2958746,107.3546942,3,,,POINT (107.3546942 16.2958746)
7737019754,16.296416,107.3596471,3,,,POINT (107.3596471 16.296416)
7737023378,16.0979707,107.3569917,3,,,POINT (107.3569917 16.0979707)
7737082491,16.0973844,107.3573834,3,,,POINT (107.3573834 16.0973844)
7737082497,16.0791131,107.3547221,4,,,POINT (107.3547221 16.0791131)
7737082514,16.0789037,107.3544781,3,,,POINT (107.3544781 16.0789037)
7737082523,16.0860635,107.3649202,1,,,POINT (107.3649202 16.0860635)
7737088135,16.0881682,107.3401983,3,,,POINT (107.3401983 16.0881682)
7737088136,16.0882539,107.3409869,3,,,POINT (107.3409869 16.0882539)
7737088138,16.0889492,107.342867,3,,,POINT (107.342867 16.0889492)
7737088139,16.0849615,107.3372669,3,,,POINT (107.3372669 16.0849615)
7737109197,16.0787176,107.343323,1,,,POINT (107.343323 16.0787176)
7737223668,16.3017585,107.3284835,3,,,POINT (107.3284835 16.3017585)
7737223677,16.3011412,107.3347636,3,,,POINT (107.3347636 16.3011412)
7737243999,16.3013083,107.3355677,3,,,POINT (107.3355677 16.3013083)
7737244013,16.2992556,107.3455518,3,,,POINT (107.3455518 16.2992556)
7737244015,16.3000106,107.3460886,1,,,POINT (107.3460886 16.3000106)
7737244033,16.2997748,107.3421976,3,,,POINT (107.3421976 16.2997748)
7738303347,16.2840597,107.2130984,3,,,POINT (107.2130984 16.2840597)
7738303349,16.2831289,107.2117346,3,,,POINT (107.2117346 16.2831289)
7738303352,16.2818789,107.2107697,3,,,POINT (107.2107697 16.2818789)
7738303360,16.2796931,107.1958548,3,,,POINT (107.1958548 16.2796931)
7738303365,16.2823418,107.1961597,3,,,POINT (107.1961597 16.2823418)
7738303373,16.2807422,107.2159074,1,,,POINT (107.2159074 16.2807422)
7738303374,16.2815884,107.2154487,3,,,POINT (107.2154487 16.2815884)
7738303375,16.2823776,107.2132719,4,,,POINT (107.2132719 16.2823776)
7738855540,16.3167756,107.1731797,1,,,POINT (107.1731797 16.3167756)
7738855545,16.3171019,107.1744779,3,,,POINT (107.1744779 16.3171019)
7738855552,16.3204944,107.1808878,1,,,POINT (107.1808878 16.3204944)
7738855554,16.3208136,107.1818144,3,,,POINT (107.1818144 16.3208136)
7738855560,16.3221129,107.1812887,1,,,POINT (107.1812887 16.3221129)
7738855561,16.3235244,107.1792573,3,,,POINT (107.1792573 16.3235244)
7738855575,16.324783,107.1826121,1,,,POINT (107.1826121 16.324783)
7738855579,16.3241987,107.1795592,1,,,POINT (107.1795592 16.3241987)
7738855580,16.333251,107.1825836,1,,,POINT (107.1825836 16.333251)
7738877959,16.2981485,107.3140991,1,,,POINT (107.3140991 16.2981485)
7738877979,16.3011558,107.3253526,1,,,POINT (107.3253526 16.3011558)
7738922865,16.2893508,107.3592347,1,,,POINT (107.3592347 16.2893508)
7738922870,16.2893871,107.35856,3,,,POINT (107.35856 16.2893871)
7738922873,16.2938206,107.3576263,1,,,POINT (107.3576263 16.2938206)
7738923687,16.2933617,107.3554037,1,,,POINT (107.3554037 16.2933617)
7738923693,16.2880411,107.3642781,3,,,POINT (107.3642781 16.2880411)
7738923697,16.2872172,107.3662445,1,,,POINT (107.3662445 16.2872172)
7739843547,16.2060721,107.2739813,3,,,POINT (107.2739813 16.2060721)
7739843579,16.2096074,107.2749707,1,,,POINT (107.2749707 16.2096074)
7739872598,16.1962668,107.2708746,1,,,POINT (107.2708746 16.1962668)
7739872644,16.2059731,107.2769549,3,,,POINT (107.2769549 16.2059731)
7742178082,16.2435697,107.2355259,3,,,POINT (107.2355259 16.2435697)
7742198894,16.2396972,107.2383721,3,,,POINT (107.2383721 16.2396972)
7742198903,16.2482417,107.2324285,1,,,POINT (107.2324285 16.2482417)
7742198907,16.2487116,107.2303907,1,,,POINT (107.2303907 16.2487116)
7742198910,16.2498395,107.2304416,3,,,POINT (107.2304416 16.2498395)
7742198911,16.2491352,107.2364022,3,,,POINT (107.2364022 16.2491352)
7742198913,16.2479874,107.2376427,1,,,POINT (107.2376427 16.2479874)
7742198914,16.2495994,107.2372323,3,,,POINT (107.2372323 16.2495994)
7742198934,16.2470279,107.2200824,3,,,POINT (107.2200824 16.2470279)
7742198935,16.2417228,107.2186188,3,,,POINT (107.2186188 16.2417228)
7742198943,16.2352397,107.2318763,3,,,POINT (107.2318763 16.2352397)
7742686556,16.2110118,107.2845785,3,,,POINT (107.2845785 16.2110118)
7742686560,16.2143243,107.2865823,1,,,POINT (107.2865823 16.2143243)
7754969908,16.1190897,107.3250535,3,,,POINT (107.3250535 16.1190897)
7754969919,16.123682,107.3247252,3,,,POINT (107.3247252 16.123682)
